scholarship_name,max_income,gender,education_level,scholarship_amount,category,min_marks,disability,state
Sports Scholarship 40781,440895.0,female,arts,0.0,any,89.0,yes,any
Sports Scholarship 40782,923098.0,female,arts,0.0,obc,78.0,yes,any
ONGC Scholarship 40783,270877.0,male,engineering,0.0,obc,72.0,no,any
UGC Scholarship 40784,775583.0,any,any,0.0,sc,93.0,yes,any
Pragati Scholarship 40785,958712.0,female,science,0.0,any,81.0,no,any
Overseas Scholarship 40786,676911.0,male,arts,0.0,any,75.0,no,any
Overseas Scholarship 40787,551738.0,any,science,0.0,sc,50.0,yes,any
ONGC Scholarship 40788,457623.0,female,arts,0.0,st,93.0,yes,any
Merit Scholarship 40789,243617.0,female,engineering,0.0,st,59.0,yes,any
Ambedkar Scholarship 40790,849037.0,male,engineering,0.0,obc,83.0,yes,any
UGC Scholarship 40791,718354.0,any,commerce,0.0,any,92.0,yes,any
Merit Scholarship 40792,719939.0,any,any,0.0,minority,95.0,yes,any
Pragati Scholarship 40793,942636.0,female,commerce,0.0,any,79.0,no,any
UGC Scholarship 40794,261683.0,any,commerce,0.0,st,76.0,no,any
Disability Fellowship 40795,671849.0,female,science,0.0,any,58.0,no,any
Pragati Scholarship 40796,533783.0,male,ug,0.0,obc,62.0,no,any
Minority Scholarship 40797,857696.0,any,any,0.0,any,65.0,no,any
ONGC Scholarship 40798,647407.0,any,arts,0.0,any,80.0,no,any
Disability Fellowship 40799,151335.0,any,science,0.0,sc,94.0,no,any
UGC Scholarship 40800,830235.0,female,arts,0.0,st,58.0,no,any
Sports Scholarship 40801,265687.0,male,any,0.0,sc,54.0,yes,any
Overseas Scholarship 40802,880370.0,male,pg,0.0,obc,86.0,no,any
UGC Scholarship 40803,570786.0,female,science,0.0,any,93.0,no,any
Pragati Scholarship 40804,935275.0,female,pg,0.0,obc,61.0,no,any
Pragati Scholarship 40805,191578.0,any,commerce,0.0,sc,58.0,yes,any
Disability Fellowship 40806,330808.0,any,arts,0.0,minority,85.0,yes,any
Overseas Scholarship 40807,712820.0,any,commerce,0.0,any,91.0,yes,any
ONGC Scholarship 40808,636961.0,female,pg,0.0,minority,79.0,no,any
Merit Scholarship 40809,577512.0,female,ug,0.0,sc,70.0,no,any
ONGC Scholarship 40810,487748.0,female,arts,0.0,any,76.0,yes,any
Disability Fellowship 40811,660060.0,any,arts,0.0,st,64.0,no,any
Overseas Scholarship 40812,295894.0,male,ug,0.0,minority,94.0,no,any
ONGC Scholarship 40813,886518.0,female,commerce,0.0,any,71.0,no,any
Ambedkar Scholarship 40814,378195.0,any,arts,0.0,sc,52.0,no,any
Overseas Scholarship 40815,373994.0,female,commerce,0.0,minority,85.0,yes,any
UGC Scholarship 40816,815929.0,any,engineering,0.0,minority,95.0,yes,any
Pragati Scholarship 40817,863337.0,female,pg,0.0,st,56.0,yes,any
Minority Scholarship 40818,140848.0,any,commerce,0.0,sc,53.0,yes,any
Merit Scholarship 40819,196871.0,any,science,0.0,obc,93.0,yes,any
Merit Scholarship 40820,480737.0,female,ug,0.0,minority,63.0,no,any
Disability Fellowship 40821,878638.0,any,engineering,0.0,sc,50.0,no,any
Minority Scholarship 40822,912617.0,male,commerce,0.0,sc,71.0,yes,any
Merit Scholarship 40823,924717.0,any,science,0.0,minority,52.0,no,any
Minority Scholarship 40824,971187.0,female,ug,0.0,minority,52.0,no,any
Ambedkar Scholarship 40825,881451.0,female,ug,0.0,any,51.0,yes,any
ONGC Scholarship 40826,586144.0,female,science,0.0,minority,76.0,yes,any
ONGC Scholarship 40827,654769.0,female,pg,0.0,minority,68.0,no,any
Ambedkar Scholarship 40828,820854.0,any,engineering,0.0,any,86.0,no,any
Overseas Scholarship 40829,412394.0,male,commerce,0.0,sc,53.0,yes,any
Minority Scholarship 40830,430781.0,female,arts,0.0,obc,50.0,yes,any
Pragati Scholarship 40831,286326.0,female,commerce,0.0,any,50.0,no,any
Pragati Scholarship 40832,116889.0,any,arts,0.0,st,66.0,no,any
Minority Scholarship 40833,784110.0,male,arts,0.0,obc,77.0,yes,any
INSPIRE Scholarship 40834,430739.0,female,ug,0.0,any,78.0,no,any
ONGC Scholarship 40835,602232.0,any,pg,0.0,any,76.0,yes,any
ONGC Scholarship 40836,409553.0,female,ug,0.0,minority,73.0,no,any
ONGC Scholarship 40837,842136.0,any,engineering,0.0,any,89.0,no,any
INSPIRE Scholarship 40838,474402.0,male,ug,0.0,obc,59.0,yes,any
ONGC Scholarship 40839,468121.0,male,science,0.0,any,57.0,no,any
Ambedkar Scholarship 40840,824447.0,male,arts,0.0,sc,52.0,yes,any
INSPIRE Scholarship 40841,576423.0,any,science,0.0,obc,70.0,yes,any
Disability Fellowship 40842,260995.0,male,arts,0.0,any,84.0,no,any
Ambedkar Scholarship 40843,880438.0,male,commerce,0.0,obc,94.0,yes,any
INSPIRE Scholarship 40844,251238.0,female,engineering,0.0,sc,68.0,no,any
Minority Scholarship 40845,562615.0,any,commerce,0.0,any,84.0,yes,any
UGC Scholarship 40846,156156.0,any,ug,0.0,sc,56.0,no,any
ONGC Scholarship 40847,231243.0,female,ug,0.0,any,63.0,no,any
UGC Scholarship 40848,929471.0,any,commerce,0.0,obc,52.0,yes,any
Disability Fellowship 40849,394798.0,male,science,0.0,obc,68.0,yes,any
Overseas Scholarship 40850,631794.0,female,science,0.0,obc,66.0,no,any
ONGC Scholarship 40851,392054.0,male,pg,0.0,st,58.0,no,any
Ambedkar Scholarship 40852,343744.0,male,commerce,0.0,st,90.0,yes,any
Overseas Scholarship 40853,341823.0,any,commerce,0.0,any,59.0,yes,any
Merit Scholarship 40854,796852.0,female,any,0.0,st,69.0,yes,any
Disability Fellowship 40855,129015.0,any,commerce,0.0,minority,89.0,no,any
Sports Scholarship 40856,406836.0,female,commerce,0.0,sc,60.0,no,any
ONGC Scholarship 40857,932004.0,female,pg,0.0,obc,82.0,yes,any
ONGC Scholarship 40858,847574.0,male,ug,0.0,sc,58.0,no,any
Ambedkar Scholarship 40859,705994.0,female,pg,0.0,any,69.0,no,any
Minority Scholarship 40860,935256.0,female,arts,0.0,sc,85.0,no,any
Minority Scholarship 40861,504038.0,male,science,0.0,any,54.0,no,any
Disability Fellowship 40862,966786.0,female,any,0.0,any,51.0,no,any
Disability Fellowship 40863,516754.0,any,engineering,0.0,any,82.0,no,any
Minority Scholarship 40864,447195.0,female,ug,0.0,any,59.0,no,any
Minority Scholarship 40865,103360.0,any,pg,0.0,sc,60.0,no,any
UGC Scholarship 40866,176867.0,any,commerce,0.0,st,61.0,yes,any
Minority Scholarship 40867,673401.0,female,any,0.0,any,63.0,yes,any
Pragati Scholarship 40868,255228.0,any,arts,0.0,sc,94.0,no,any
Ambedkar Scholarship 40869,189629.0,male,commerce,0.0,st,68.0,yes,any
Overseas Scholarship 40870,434625.0,male,arts,0.0,sc,71.0,yes,any
Overseas Scholarship 40871,230746.0,male,commerce,0.0,st,61.0,yes,any
Disability Fellowship 40872,867903.0,female,science,0.0,sc,79.0,no,any
Overseas Scholarship 40873,250243.0,male,pg,0.0,obc,60.0,no,any
Merit Scholarship 40874,592174.0,female,ug,0.0,obc,55.0,no,any
ONGC Scholarship 40875,270579.0,male,engineering,0.0,obc,77.0,yes,any
UGC Scholarship 40876,123660.0,female,science,0.0,minority,64.0,no,any
ONGC Scholarship 40877,266653.0,any,commerce,0.0,any,82.0,yes,any
Ambedkar Scholarship 40878,651699.0,any,science,0.0,any,74.0,no,any
ONGC Scholarship 40879,324545.0,male,arts,0.0,obc,53.0,yes,any
Disability Fellowship 40880,116966.0,any,science,0.0,sc,77.0,no,any
Overseas Scholarship 40881,796452.0,female,science,0.0,any,59.0,no,any
Disability Fellowship 40882,632809.0,any,ug,0.0,obc,50.0,yes,any
Sports Scholarship 40883,437555.0,female,commerce,0.0,any,95.0,yes,any
Sports Scholarship 40884,998311.0,male,pg,0.0,obc,77.0,no,any
ONGC Scholarship 40885,195031.0,female,pg,0.0,any,58.0,yes,any
Sports Scholarship 40886,599358.0,female,science,0.0,st,57.0,yes,any
Sports Scholarship 40887,347878.0,male,ug,0.0,obc,88.0,yes,any
Sports Scholarship 40888,512641.0,female,pg,0.0,any,56.0,yes,any
Merit Scholarship 40889,929144.0,male,commerce,0.0,obc,52.0,no,any
Minority Scholarship 40890,711275.0,female,arts,0.0,minority,53.0,yes,any
INSPIRE Scholarship 40891,338711.0,any,arts,0.0,any,70.0,yes,any
Ambedkar Scholarship 40892,280104.0,male,science,0.0,minority,64.0,yes,any
Sports Scholarship 40893,915726.0,any,ug,0.0,any,54.0,no,any
Pragati Scholarship 40894,642677.0,any,science,0.0,any,74.0,no,any
INSPIRE Scholarship 40895,813127.0,any,arts,0.0,any,79.0,yes,any
Overseas Scholarship 40896,980770.0,male,commerce,0.0,st,93.0,no,any
UGC Scholarship 40897,460281.0,male,commerce,0.0,any,62.0,yes,any
Disability Fellowship 40898,765057.0,female,engineering,0.0,any,76.0,yes,any
Minority Scholarship 40899,916323.0,any,arts,0.0,minority,70.0,yes,any
Merit Scholarship 40900,763941.0,any,arts,0.0,sc,88.0,yes,any
Sports Scholarship 40901,545570.0,female,commerce,0.0,sc,66.0,yes,any
ONGC Scholarship 40902,131107.0,male,pg,0.0,sc,80.0,yes,any
Minority Scholarship 40903,249831.0,male,science,0.0,sc,51.0,yes,any
UGC Scholarship 40904,318011.0,male,arts,0.0,any,84.0,no,any
Disability Fellowship 40905,265744.0,male,ug,0.0,any,58.0,no,any
Sports Scholarship 40906,871266.0,female,arts,0.0,st,84.0,yes,any
Minority Scholarship 40907,201449.0,male,ug,0.0,sc,77.0,no,any
Ambedkar Scholarship 40908,189808.0,male,commerce,0.0,obc,53.0,no,any
INSPIRE Scholarship 40909,983936.0,any,science,0.0,st,92.0,no,any
Overseas Scholarship 40910,378386.0,male,science,0.0,st,82.0,no,any
Sports Scholarship 40911,443952.0,female,any,0.0,obc,74.0,no,any
Sports Scholarship 40912,141283.0,male,arts,0.0,obc,65.0,no,any
Disability Fellowship 40913,705059.0,male,commerce,0.0,obc,50.0,yes,any
Disability Fellowship 40914,191171.0,any,pg,0.0,any,85.0,yes,any
Ambedkar Scholarship 40915,664451.0,any,science,0.0,any,75.0,yes,any
Pragati Scholarship 40916,365945.0,any,commerce,0.0,any,57.0,no,any
Disability Fellowship 40917,849828.0,male,engineering,0.0,sc,91.0,no,any
UGC Scholarship 40918,475395.0,male,ug,0.0,sc,57.0,yes,any
Minority Scholarship 40919,753364.0,male,pg,0.0,any,66.0,yes,any
Sports Scholarship 40920,599057.0,female,pg,0.0,st,91.0,yes,any
Ambedkar Scholarship 40921,249744.0,female,arts,0.0,obc,77.0,yes,any
Disability Fellowship 40922,848326.0,any,science,0.0,st,64.0,yes,any
Overseas Scholarship 40923,322865.0,any,pg,0.0,st,78.0,no,any
UGC Scholarship 40924,806342.0,female,arts,0.0,sc,59.0,yes,any
Pragati Scholarship 40925,109620.0,female,pg,0.0,any,66.0,no,any
Merit Scholarship 40926,386582.0,female,commerce,0.0,st,72.0,yes,any
INSPIRE Scholarship 40927,802498.0,male,any,0.0,st,83.0,yes,any
Disability Fellowship 40928,365550.0,any,pg,0.0,any,56.0,yes,any
Pragati Scholarship 40929,961054.0,female,pg,0.0,obc,79.0,no,any
Minority Scholarship 40930,801796.0,female,pg,0.0,any,57.0,yes,any
Merit Scholarship 40931,870155.0,male,engineering,0.0,any,85.0,no,any
Overseas Scholarship 40932,196035.0,male,engineering,0.0,any,84.0,no,any
Disability Fellowship 40933,896044.0,any,arts,0.0,sc,89.0,no,any
Ambedkar Scholarship 40934,859008.0,any,science,0.0,st,69.0,yes,any
ONGC Scholarship 40935,156170.0,female,arts,0.0,obc,56.0,yes,any
Merit Scholarship 40936,180886.0,male,ug,0.0,st,75.0,no,any
INSPIRE Scholarship 40937,474546.0,any,science,0.0,any,59.0,no,any
Pragati Scholarship 40938,531421.0,any,any,0.0,any,78.0,yes,any
Merit Scholarship 40939,967348.0,any,arts,0.0,obc,56.0,yes,any
Pragati Scholarship 40940,448265.0,female,commerce,0.0,sc,89.0,yes,any
Ambedkar Scholarship 40941,772788.0,any,any,0.0,any,59.0,no,any
Merit Scholarship 40942,588291.0,any,engineering,0.0,sc,73.0,no,any
Pragati Scholarship 40943,667971.0,any,ug,0.0,sc,50.0,yes,any
Pragati Scholarship 40944,790974.0,any,pg,0.0,any,89.0,no,any
UGC Scholarship 40945,195778.0,male,science,0.0,obc,59.0,yes,any
ONGC Scholarship 40946,455893.0,any,science,0.0,st,92.0,no,any
Minority Scholarship 40947,928344.0,female,engineering,0.0,obc,88.0,yes,any
INSPIRE Scholarship 40948,280106.0,male,pg,0.0,any,63.0,yes,any
INSPIRE Scholarship 40949,516059.0,any,arts,0.0,minority,53.0,no,any
Pragati Scholarship 40950,943084.0,any,any,0.0,any,75.0,no,any
Minority Scholarship 40951,937876.0,male,arts,0.0,st,50.0,no,any
UGC Scholarship 40952,516692.0,any,commerce,0.0,any,56.0,no,any
Sports Scholarship 40953,130019.0,female,ug,0.0,any,72.0,yes,any
Sports Scholarship 40954,907910.0,female,science,0.0,st,95.0,no,any
INSPIRE Scholarship 40955,183703.0,any,commerce,0.0,any,90.0,yes,any
ONGC Scholarship 40956,707741.0,female,engineering,0.0,obc,61.0,no,any
ONGC Scholarship 40957,665658.0,male,pg,0.0,st,57.0,no,any
Minority Scholarship 40958,867371.0,female,pg,0.0,any,61.0,yes,any
UGC Scholarship 40959,901478.0,any,arts,0.0,any,53.0,no,any
INSPIRE Scholarship 40960,277463.0,female,engineering,0.0,obc,68.0,yes,any
Disability Fellowship 40961,733078.0,female,arts,0.0,sc,68.0,no,any
Pragati Scholarship 40962,983680.0,male,any,0.0,obc,71.0,yes,any
Pragati Scholarship 40963,957575.0,female,ug,0.0,sc,64.0,no,any
Minority Scholarship 40964,532206.0,any,any,0.0,obc,86.0,no,any
Sports Scholarship 40965,785094.0,any,science,0.0,obc,91.0,yes,any
Pragati Scholarship 40966,382662.0,any,engineering,0.0,sc,74.0,no,any
Ambedkar Scholarship 40967,433349.0,any,pg,0.0,obc,67.0,no,any
Sports Scholarship 40968,947651.0,male,science,0.0,any,95.0,no,any
INSPIRE Scholarship 40969,208790.0,male,any,0.0,obc,54.0,yes,any
Disability Fellowship 40970,690566.0,any,any,0.0,any,62.0,yes,any
UGC Scholarship 40971,198139.0,any,any,0.0,minority,71.0,yes,any
Overseas Scholarship 40972,530331.0,any,any,0.0,sc,93.0,yes,any
UGC Scholarship 40973,701228.0,any,engineering,0.0,st,92.0,no,any
Sports Scholarship 40974,290569.0,female,pg,0.0,st,88.0,no,any
Ambedkar Scholarship 40975,994843.0,any,pg,0.0,st,72.0,no,any
ONGC Scholarship 40976,950105.0,female,pg,0.0,sc,76.0,no,any
INSPIRE Scholarship 40977,505924.0,male,ug,0.0,st,66.0,yes,any
Pragati Scholarship 40978,808317.0,female,science,0.0,obc,69.0,yes,any
Overseas Scholarship 40979,503877.0,female,arts,0.0,st,65.0,no,any
Minority Scholarship 40980,905918.0,any,arts,0.0,minority,74.0,no,any
Minority Scholarship 40981,670501.0,female,engineering,0.0,any,70.0,no,any
ONGC Scholarship 40982,938905.0,any,pg,0.0,obc,67.0,no,any
UGC Scholarship 40983,698884.0,female,engineering,0.0,any,94.0,yes,any
Sports Scholarship 40984,470187.0,female,pg,0.0,st,66.0,no,any
Merit Scholarship 40985,354237.0,male,arts,0.0,any,90.0,no,any
Pragati Scholarship 40986,820711.0,female,ug,0.0,st,59.0,yes,any
UGC Scholarship 40987,560670.0,any,arts,0.0,obc,60.0,yes,any
Merit Scholarship 40988,841117.0,any,science,0.0,any,85.0,no,any
Sports Scholarship 40989,135115.0,any,any,0.0,any,87.0,no,any
Disability Fellowship 40990,508958.0,any,engineering,0.0,any,79.0,yes,any
Minority Scholarship 40991,817919.0,female,pg,0.0,any,72.0,no,any
Sports Scholarship 40992,161065.0,male,engineering,0.0,any,65.0,no,any
Pragati Scholarship 40993,181256.0,any,engineering,0.0,st,83.0,no,any
Merit Scholarship 40994,347845.0,any,arts,0.0,st,57.0,yes,any
Overseas Scholarship 40995,100799.0,female,commerce,0.0,minority,68.0,yes,any
INSPIRE Scholarship 40996,106527.0,any,science,0.0,any,77.0,no,any
Ambedkar Scholarship 40997,869658.0,any,engineering,0.0,any,86.0,yes,any
Ambedkar Scholarship 40998,730340.0,any,pg,0.0,any,81.0,no,any
Sports Scholarship 40999,510306.0,any,ug,0.0,obc,76.0,no,any
Merit Scholarship 41000,242106.0,any,ug,0.0,any,61.0,no,any
Pragati Scholarship 41001,425314.0,any,any,0.0,minority,94.0,yes,any
Merit Scholarship 41002,168267.0,female,any,0.0,any,70.0,no,any
ONGC Scholarship 41003,597421.0,any,ug,0.0,any,63.0,no,any
Sports Scholarship 41004,493531.0,female,any,0.0,obc,87.0,no,any
Sports Scholarship 41005,980444.0,female,science,0.0,sc,53.0,no,any
Sports Scholarship 41006,160681.0,male,commerce,0.0,sc,51.0,no,any
INSPIRE Scholarship 41007,572170.0,female,ug,0.0,obc,68.0,yes,any
Disability Fellowship 41008,544989.0,female,any,0.0,sc,51.0,no,any
Merit Scholarship 41009,999795.0,male,engineering,0.0,any,80.0,yes,any
Sports Scholarship 41010,516964.0,any,pg,0.0,any,51.0,no,any
INSPIRE Scholarship 41011,155198.0,male,engineering,0.0,any,80.0,no,any
INSPIRE Scholarship 41012,410906.0,female,engineering,0.0,any,54.0,no,any
Ambedkar Scholarship 41013,356088.0,male,commerce,0.0,obc,73.0,yes,any
ONGC Scholarship 41014,136722.0,female,any,0.0,obc,68.0,no,any
Pragati Scholarship 41015,315632.0,female,any,0.0,any,59.0,no,any
ONGC Scholarship 41016,215227.0,any,science,0.0,any,60.0,yes,any
Minority Scholarship 41017,710381.0,any,engineering,0.0,minority,93.0,no,any
UGC Scholarship 41018,801857.0,any,pg,0.0,minority,78.0,no,any
INSPIRE Scholarship 41019,450638.0,male,pg,0.0,any,55.0,no,any
Ambedkar Scholarship 41020,599667.0,female,engineering,0.0,st,64.0,yes,any
Minority Scholarship 41021,753161.0,female,pg,0.0,sc,82.0,no,any
Minority Scholarship 41022,444947.0,male,any,0.0,sc,89.0,no,any
Disability Fellowship 41023,228591.0,female,commerce,0.0,sc,83.0,no,any
Disability Fellowship 41024,384526.0,male,any,0.0,minority,74.0,yes,any
UGC Scholarship 41025,329605.0,any,arts,0.0,any,57.0,no,any
UGC Scholarship 41026,288816.0,any,any,0.0,st,59.0,no,any
UGC Scholarship 41027,782841.0,male,arts,0.0,any,91.0,no,any
Overseas Scholarship 41028,473327.0,male,any,0.0,sc,61.0,no,any
INSPIRE Scholarship 41029,603773.0,any,any,0.0,st,76.0,no,any
Merit Scholarship 41030,146080.0,any,ug,0.0,st,60.0,yes,any
Minority Scholarship 41031,274489.0,female,pg,0.0,any,50.0,no,any
Minority Scholarship 41032,538054.0,male,science,0.0,any,83.0,yes,any
UGC Scholarship 41033,617516.0,male,pg,0.0,obc,89.0,no,any
ONGC Scholarship 41034,297263.0,any,any,0.0,minority,77.0,no,any
Minority Scholarship 41035,989223.0,any,ug,0.0,any,50.0,yes,any
Sports Scholarship 41036,622456.0,any,science,0.0,st,55.0,yes,any
INSPIRE Scholarship 41037,366012.0,any,engineering,0.0,st,80.0,yes,any
Disability Fellowship 41038,645949.0,male,pg,0.0,minority,90.0,yes,any
Ambedkar Scholarship 41039,719540.0,female,commerce,0.0,any,85.0,yes,any
ONGC Scholarship 41040,574769.0,male,any,0.0,minority,60.0,no,any
Overseas Scholarship 41041,484498.0,male,science,0.0,any,80.0,yes,any
Disability Fellowship 41042,376961.0,any,engineering,0.0,any,81.0,no,any
Ambedkar Scholarship 41043,868476.0,female,engineering,0.0,obc,57.0,no,any
Pragati Scholarship 41044,105677.0,male,engineering,0.0,any,63.0,no,any
Merit Scholarship 41045,152635.0,male,ug,0.0,sc,62.0,no,any
Disability Fellowship 41046,736738.0,any,ug,0.0,any,82.0,no,any
Overseas Scholarship 41047,384953.0,female,pg,0.0,any,53.0,no,any
ONGC Scholarship 41048,479808.0,female,pg,0.0,st,53.0,no,any
Disability Fellowship 41049,639706.0,male,science,0.0,any,53.0,yes,any
Merit Scholarship 41050,185246.0,female,engineering,0.0,st,65.0,yes,any
UGC Scholarship 41051,441938.0,any,any,0.0,any,57.0,no,any
INSPIRE Scholarship 41052,468733.0,any,ug,0.0,any,94.0,yes,any
ONGC Scholarship 41053,883273.0,male,engineering,0.0,any,90.0,yes,any
Overseas Scholarship 41054,762229.0,male,pg,0.0,any,70.0,no,any
Disability Fellowship 41055,101741.0,any,ug,0.0,sc,92.0,yes,any
Overseas Scholarship 41056,533971.0,male,pg,0.0,minority,93.0,no,any
ONGC Scholarship 41057,586135.0,male,commerce,0.0,any,90.0,yes,any
Minority Scholarship 41058,835384.0,female,arts,0.0,st,61.0,no,any
Pragati Scholarship 41059,392201.0,female,pg,0.0,st,61.0,yes,any
INSPIRE Scholarship 41060,607962.0,any,ug,0.0,minority,92.0,yes,any
Minority Scholarship 41061,100593.0,female,science,0.0,any,75.0,yes,any
ONGC Scholarship 41062,556214.0,any,ug,0.0,obc,83.0,no,any
Disability Fellowship 41063,288762.0,any,pg,0.0,any,52.0,no,any
Merit Scholarship 41064,231287.0,any,commerce,0.0,any,89.0,yes,any
ONGC Scholarship 41065,637666.0,male,engineering,0.0,any,89.0,no,any
Sports Scholarship 41066,934742.0,any,arts,0.0,minority,62.0,no,any
ONGC Scholarship 41067,790979.0,male,science,0.0,minority,51.0,no,any
Ambedkar Scholarship 41068,564684.0,female,ug,0.0,obc,81.0,yes,any
Overseas Scholarship 41069,576174.0,any,ug,0.0,st,57.0,no,any
UGC Scholarship 41070,587113.0,female,commerce,0.0,obc,74.0,no,any
Overseas Scholarship 41071,630353.0,female,science,0.0,any,61.0,no,any
UGC Scholarship 41072,389643.0,female,ug,0.0,sc,55.0,no,any
Overseas Scholarship 41073,283327.0,female,arts,0.0,obc,94.0,yes,any
Minority Scholarship 41074,848707.0,female,commerce,0.0,sc,70.0,yes,any
Pragati Scholarship 41075,231683.0,female,any,0.0,sc,60.0,no,any
Sports Scholarship 41076,906095.0,female,commerce,0.0,minority,77.0,no,any
Pragati Scholarship 41077,467201.0,female,science,0.0,minority,69.0,no,any
Pragati Scholarship 41078,415319.0,any,commerce,0.0,minority,60.0,yes,any
Merit Scholarship 41079,703587.0,male,pg,0.0,st,85.0,yes,any
Sports Scholarship 41080,840755.0,male,arts,0.0,sc,75.0,no,any
Sports Scholarship 41081,127438.0,any,any,0.0,any,53.0,no,any
Merit Scholarship 41082,267223.0,female,engineering,0.0,any,54.0,yes,any
Sports Scholarship 41083,437720.0,female,science,0.0,sc,71.0,yes,any
ONGC Scholarship 41084,228707.0,female,commerce,0.0,obc,61.0,no,any
ONGC Scholarship 41085,945124.0,male,commerce,0.0,obc,83.0,no,any
